Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA14_11250	hypothetical protein	Polyketide sugar unit biosynthesis	pau00523	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_17400	alcohol dehydrogenase	Polyketide sugar unit biosynthesis	00523	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_68170	dTDP-D-glucose 4,6-dehydratase	Polyketide sugar unit biosynthesis	pau00523	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_68190	dTDP-4-dehydrorhamnose reductase	Polyketide sugar unit biosynthesis	pau00523	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_68200	glucose-1-phosphate thymidylyltransferase	Polyketide sugar unit biosynthesis	00523	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_68200	glucose-1-phosphate thymidylyltransferase	Polyketide sugar unit biosynthesis	pau00523	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_68210	dTDP-4-dehydrorhamnose 3,5-epimerase	Polyketide sugar unit biosynthesis	pau00523	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_27210	elongation factor P	polypeptide chain elongation	UPA00345	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_00280	coproporphyrinogen III oxidase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_00280	coproporphyrinogen III oxidase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01360	hypothetical protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01380	protoheme IX farnesyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_01380	protoheme IX farnesyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06660	uroporphyrin-III c-methyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_06660	uroporphyrin-III c-methyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09160	bacterioferritin	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10710	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_11030	aminotransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11350	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_11980	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_12390	glutamate-1-semialdehyde aminotransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_12390	glutamate-1-semialdehyde aminotransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14830	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_18670	bacterioferritin	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_21890	oxidoreductase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_22710	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_23560	glutamyl-tRNA synthetase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_23560	glutamyl-tRNA synthetase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_23930	O-succinylhomoserine sulfhydrylase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_25920	precorrin-3 methylase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_25920	precorrin-3 methylase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_25930	hypothetical protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_25970	cobaltochelatase subunit CobN	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_25990	magnesium chelatase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26460	cobalt-precorrin-6x reductase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26470	cobalt-precorrin-6A synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26480	precorrin-6y-dependent methyltransferase CobL	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26485	oxidoreductase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26500	precorrin-8X methylmutase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26510	precorrin-2 C(20)-methyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26530	precorrin-3 methylase CobJ	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_27980	tRNA-dihydrouridine synthase A	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_30340	siroheme synthase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_30340	siroheme synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_39640	cobaltochelatase subunit CobN	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40430	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_40730	ribosomal RNA large subunit methyltransferase N	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_41380	glutaminyl-tRNA synthetase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_41430	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_41563	uroporphyrin-III C-methyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_41563	uroporphyrin-III C-methyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44470	coproporphyrinogen III oxidase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47150	protoheme IX farnesyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47150	protoheme IX farnesyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47650	cobalamin synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47660	hypothetical protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47670	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47670	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47680	adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47680	adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47690	cobyric acid synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47720	threonine-phosphate decarboxylase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47720	threonine-phosphate decarboxylase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47730	cobalamin biosynthesis protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47760	cobyrinic acid a,c-diamide synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47790	cob(I)yrinic acid a,c-diamide adenosyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_47790	cob(I)yrinic acid a,c-diamide adenosyltransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_49690	oxidoreductase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_54260	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_54270	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_55580	heme oxygenase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_57180	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_57180	hypothetical protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58770	type 4 prepilin peptidase PilD	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_61580	ferrochelatase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_61580	ferrochelatase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61710	glutamyl-tRNA reductase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_61710	glutamyl-tRNA reductase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62450	tRNA (uracil-5-)-methyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_64140	50S ribosomal protein L11 methyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_64180	hypothetical protein	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_64520	bacterioferritin	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_66550	uroporphyrinogen decarboxylase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_66550	uroporphyrinogen decarboxylase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_69240	delta-aminolevulinic acid dehydratase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_69240	delta-aminolevulinic acid dehydratase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_69430	hypothetical protein	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_69440	uroporphyrinogen-III synthase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_69440	uroporphyrinogen-III synthase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_69450	porphobilinogen deaminase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_69450	porphobilinogen deaminase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_70730	4-hydroxybenzoate octaprenyltransferase	Porphyrin and chlorophyll metabolism	00860	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_72870	aminotransferase	Porphyrin and chlorophyll metabolism	pau00860	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_69220	exopolyphosphatase	ppGpp biosynthesis	UPA00908	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_51350	anthranilate synthase component II	PQS synthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA14_09220	isochorismate-pyruvate lyase	prephenate biosynthesis	UPA00120	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_23280	chorismate mutase	prephenate biosynthesis	UPA00120	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_68480	chorismate mutase	prephenate biosynthesis	UPA00120	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_17860	3-hydroxyacyl-CoA dehydrogenase	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_25080	multifunctional fatty acid oxidation complex subunit alpha	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_42080	3-hydroxyacyl-CoA dehydrogenase	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_43460	3-hydroxyacyl-CoA dehydrogenase	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_68530	3-hydroxyacyl-CoA dehydrogenase	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_71140	3-hydroxybutyryl-CoA dehydrogenase	Primary bile acid biosynthesis	00120	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_60420	gamma-glutamyl kinase	Proline biosynthesis; first step	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA14_53940	2-methylisocitrate lyase	propanoate degradation	UPA00946	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_54000	2-methylcitrate dehydratase	propanoate degradation	UPA00946	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_01600	aldehyde dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_01600	aldehyde dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01620	beta alanine--pyruvate transaminase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02580	malonate decarboxylase subunit beta	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_04840	hypothetical protein	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_06450	acetyl-CoA carboxylase biotin carboxylase subunit	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08400	hypothetical protein	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_13090	acyl-CoA thiolase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_17270	acetyl-CoA carboxylase carboxyltransferase subunit alpha	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_17270	acetyl-CoA carboxylase carboxyltransferase subunit alpha	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_17400	alcohol dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_17860	3-hydroxyacyl-CoA dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_17880	acetyl-CoA acetyltransferase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_18120	methylmalonate-semialdehyde dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_18120	methylmalonate-semialdehyde dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_18150	acetyl-coa synthetase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_19740	enoyl-CoA hydratase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_23860	acetyl-CoA carboxylase subunit beta	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_23860	acetyl-CoA carboxylase subunit beta	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_25080	multifunctional fatty acid oxidation complex subunit alpha	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_25080	multifunctional fatty acid oxidation complex subunit alpha	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_26720	biotin-dependent carboxylase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_31500	AMP-binding protein	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_31530	acyl-CoA thiolase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_31580	acyl-CoA dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_35490	dihydrolipoamide dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_35500	branched-chain alpha-keto acid dehydrogenase subunit E2	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_35520	2-oxoisovalerate dehydrogenase subunit beta	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_35530	2-oxoisovalerate dehydrogenase subunit alpha	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_35970	acyl-CoA dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_38460	acyl-CoA carboxyltransferase subunit beta	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_38630	acetyl-CoA acetyltransferase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40980	enoyl-CoA hydratase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41470	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_41470	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41950	enoyl-CoA hydratase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_42080	3-hydroxyacyl-CoA dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_42080	3-hydroxyacyl-CoA dehydrogenase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_42090	acetyl-CoA acetyltransferase	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_43460	3-hydroxyacyl-CoA dehydrogenase	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_43940	succinyl-CoA synthetase subunit alpha	Propanoate metabolism	00640	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA14_43940	succinyl-CoA synthetase subunit alpha	Propanoate metabolism	pau00640	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
